,IP Address,Hour of Day,Event Label,Total Events,Pageviews,Sessions,Session Duration,sumEventClicks
1951,174.86.0.207,2021100620,other-brain-fog.png,1,7,1,0:05:49,13
1952,174.86.0.207,2021100620,other-dryness.png,1,7,1,0:05:49,13
1953,174.86.0.207,2021100620,other-weight-gain.png,1,7,1,0:05:49,13
1954,174.86.0.207,2021100620,post-menopausal-result,1,7,1,0:05:49,13
1955,174.86.0.207,2021100620,prescription-medicine,1,7,1,0:05:49,13
1956,174.86.0.207,2021100620,sex-pain-vagina.png,1,7,1,0:05:49,13
1957,174.86.0.207,2021100620,supplement,1,7,1,0:05:49,13
1958,174.86.0.207,2021100620,treatmentsButton,3,7,1,0:05:49,13
1959,174.86.0.207,2021100620,try-on-your-own,1,7,1,0:05:49,13
2822,100.1.210.47,2021100218,common-depression.png,1,7,1,0:12:59,13
2823,100.1.210.47,2021100218,mind-body,2,7,1,0:12:59,13
2824,100.1.210.47,2021100218,other-bladder.png,1,7,1,0:12:59,13
2825,100.1.210.47,2021100218,other-brain-fog.png,1,7,1,0:12:59,13
2826,100.1.210.47,2021100218,other-dryness.png,1,7,1,0:12:59,13
2827,100.1.210.47,2021100218,other-weight-gain.png,1,7,1,0:12:59,13
2828,100.1.210.47,2021100218,prescription-medicine,3,7,1,0:12:59,13
2829,100.1.210.47,2021100218,sex-libido.png,1,7,1,0:12:59,13
2830,100.1.210.47,2021100218,sex-pain-sex.png,1,7,1,0:12:59,13
2831,100.1.210.47,2021100218,sex-pain-vagina.png,1,7,1,0:12:59,13
2832,100.1.210.47,2021100218,supplement,3,7,1,0:12:59,13
2833,100.1.210.47,2021100218,treatmentsButton,7,7,1,0:12:59,13
2834,100.1.210.47,2021100218,try-on-your-own,3,7,1,0:12:59,13
117,99.102.165.93,2021100208,common-depression.png,2,4,1,0:05:52,12
118,99.102.165.93,2021100208,common-hot-flashes.png,3,4,1,0:05:52,12
119,99.102.165.93,2021100208,dry-eyes2.png,1,4,1,0:05:52,12
120,99.102.165.93,2021100208,other-aches-pains.png,1,4,1,0:05:52,12
121,99.102.165.93,2021100208,other-dryness.png,1,4,1,0:05:52,12
122,99.102.165.93,2021100208,other-weight-gain.png,2,4,1,0:05:52,12
123,99.102.165.93,2021100208,professional-help,1,4,1,0:05:52,12
124,99.102.165.93,2021100208,sex-libido.png,1,4,1,0:05:52,12
125,99.102.165.93,2021100208,sex-pain-sex.png,1,4,1,0:05:52,12
126,99.102.165.93,2021100208,supplement,1,4,1,0:05:52,12
127,99.102.165.93,2021100208,treatmentsButton,1,4,1,0:05:52,12
128,99.102.165.93,2021100208,try-on-your-own,1,4,1,0:05:52,12
224,98.181.6.74,2021100616,common-hot-flashes.png,1,2,1,0:01:51,12
225,98.181.6.74,2021100616,mind-body,2,2,1,0:01:51,12
226,98.181.6.74,2021100616,ok-for-breast-cancer,2,2,1,0:01:51,12
227,98.181.6.74,2021100616,only-treatments-known-to-work,2,2,1,0:01:51,12
228,98.181.6.74,2021100616,other-aches-pains.png,1,2,1,0:01:51,12
229,98.181.6.74,2021100616,other-weight-gain.png,1,2,1,0:01:51,12
230,98.181.6.74,2021100616,prescription-medicine,2,2,1,0:01:51,12
231,98.181.6.74,2021100616,professional-help,2,2,1,0:01:51,12
232,98.181.6.74,2021100616,sex-period.png,1,2,1,0:01:51,12
233,98.181.6.74,2021100616,supplement,2,2,1,0:01:51,12
234,98.181.6.74,2021100616,treatmentsButton,1,2,1,0:01:51,12
235,98.181.6.74,2021100616,try-on-your-own,2,2,1,0:01:51,12
324,97.121.167.37,2021092921,common-depression.png,1,10,1,0:08:06,12
325,97.121.167.37,2021092921,common-hot-flashes.png,1,10,1,0:08:06,12
326,97.121.167.37,2021092921,common-insomnia.png,1,10,1,0:08:06,12
327,97.121.167.37,2021092921,mind-body,1,10,1,0:08:06,12
328,97.121.167.37,2021092921,only-treatments-known-to-work,1,10,1,0:08:06,12
329,97.121.167.37,2021092921,other-aches-pains.png,1,10,1,0:08:06,12
330,97.121.167.37,2021092921,other-weight-gain.png,1,10,1,0:08:06,12
331,97.121.167.37,2021092921,prescription-medicine,1,10,1,0:08:06,12
332,97.121.167.37,2021092921,sex-libido.png,1,10,1,0:08:06,12
333,97.121.167.37,2021092921,supplement,1,10,1,0:08:06,12
334,97.121.167.37,2021092921,treatmentsButton,2,10,1,0:08:06,12
335,97.121.167.37,2021092921,try-on-your-own,1,10,1,0:08:06,12
658,73.94.72.118,2021092508,common-hot-flashes.png,1,5,1,0:11:56,12
659,73.94.72.118,2021092508,mind-body,2,5,1,0:11:56,12
660,73.94.72.118,2021092508,other-aches-pains.png,1,5,1,0:11:56,12
661,73.94.72.118,2021092508,other-brain-fog.png,1,5,1,0:11:56,12
662,73.94.72.118,2021092508,other-dryness.png,1,5,1,0:11:56,12
663,73.94.72.118,2021092508,other-weight-gain.png,1,5,1,0:11:56,12
664,73.94.72.118,2021092508,prescription-medicine,2,5,1,0:11:56,12
665,73.94.72.118,2021092508,professional-help,2,5,1,0:11:56,12
666,73.94.72.118,2021092508,sex-libido.png,1,5,1,0:11:56,12
667,73.94.72.118,2021092508,supplement,2,5,1,0:11:56,12
668,73.94.72.118,2021092508,treatmentsButton,2,5,1,0:11:56,12
669,73.94.72.118,2021092508,try-on-your-own,2,5,1,0:11:56,12
699,73.50.147.172,2021100620,common-hot-flashes.png,2,15,1,0:21:20,12
700,73.50.147.172,2021100620,common-insomnia.png,1,15,1,0:21:20,12
701,73.50.147.172,2021100620,dry-eyes2.png,1,15,1,0:21:20,12
702,73.50.147.172,2021100620,other-bladder.png,1,15,1,0:21:20,12
703,73.50.147.172,2021100620,other-weight-gain.png,1,15,1,0:21:20,12
704,73.50.147.172,2021100620,sex-libido.png,1,15,1,0:21:20,12
705,73.50.147.172,2021100620,sex-period.png,1,15,1,0:21:20,12
706,73.50.147.172,2021100620,treatmentsButton,1,15,1,0:21:20,12
695,73.50.147.172,2021100619,dry-eyes2.png,1,15,1,0:21:20,12
696,73.50.147.172,2021100619,late-menopause-transition-result,1,15,1,0:21:20,12
697,73.50.147.172,2021100619,other-bladder.png,1,15,1,0:21:20,12
698,73.50.147.172,2021100619,sex-libido.png,2,15,1,0:21:20,12
707,73.48.241.8,2021092808,common-depression.png,1,2,1,0:03:22,12
708,73.48.241.8,2021092808,common-hot-flashes.png,1,2,1,0:03:22,12
709,73.48.241.8,2021092808,dry-eyes2.png,2,2,1,0:03:22,12
710,73.48.241.8,2021092808,only-treatments-known-to-work,1,2,1,0:03:22,12
711,73.48.241.8,2021092808,other-brain-fog.png,1,2,1,0:03:22,12
712,73.48.241.8,2021092808,other-dryness.png,1,2,1,0:03:22,12
713,73.48.241.8,2021092808,other-weight-gain.png,2,2,1,0:03:22,12
714,73.48.241.8,2021092808,professional-help,1,2,1,0:03:22,12
715,73.48.241.8,2021092808,sex-period.png,1,2,1,0:03:22,12
716,73.48.241.8,2021092808,supplement,1,2,1,0:03:22,12
717,73.48.241.8,2021092808,treatmentsButton,2,2,1,0:03:22,12
718,73.48.241.8,2021092808,try-on-your-own,1,2,1,0:03:22,12
818,73.121.213.202,2021102214,sex-libido.png,1,2,1,0:02:15,12
807,73.121.213.202,2021102213,common-hot-flashes.png,1,2,1,0:02:15,12
808,73.121.213.202,2021102213,dry-eyes2.png,2,2,1,0:02:15,12
809,73.121.213.202,2021102213,only-treatments-known-to-work,1,2,1,0:02:15,12
810,73.121.213.202,2021102213,other-aches-pains.png,1,2,1,0:02:15,12
811,73.121.213.202,2021102213,other-brain-fog.png,1,2,1,0:02:15,12
812,73.121.213.202,2021102213,other-dryness.png,1,2,1,0:02:15,12
813,73.121.213.202,2021102213,other-weight-gain.png,1,2,1,0:02:15,12
814,73.121.213.202,2021102213,sex-libido.png,1,2,1,0:02:15,12
815,73.121.213.202,2021102213,sex-period.png,1,2,1,0:02:15,12
816,73.121.213.202,2021102213,supplement,1,2,1,0:02:15,12
817,73.121.213.202,2021102213,treatmentsButton,4,2,1,0:02:15,12
1110,70.35.188.49,2021093017,common-depression.png,1,2,1,0:02:10,12
1111,70.35.188.49,2021093017,common-hot-flashes.png,1,2,1,0:02:10,12
1112,70.35.188.49,2021093017,common-insomnia.png,2,2,1,0:02:10,12
1113,70.35.188.49,2021093017,other-bladder.png,2,2,1,0:02:10,12
1114,70.35.188.49,2021093017,other-weight-gain.png,2,2,1,0:02:10,12
1115,70.35.188.49,2021093017,prescription-medicine,1,2,1,0:02:10,12
1116,70.35.188.49,2021093017,sex-libido.png,1,2,1,0:02:10,12
1117,70.35.188.49,2021093017,sex-pain-sex.png,1,2,1,0:02:10,12
1118,70.35.188.49,2021093017,sex-period.png,1,2,1,0:02:10,12
1119,70.35.188.49,2021093017,supplement,1,2,1,0:02:10,12
1120,70.35.188.49,2021093017,treatmentsButton,3,2,1,0:02:10,12
1121,70.35.188.49,2021093017,try-on-your-own,1,2,1,0:02:10,12
1225,68.93.4.230,2021092608,common-depression.png,1,5,1,0:04:31,12
1226,68.93.4.230,2021092608,common-hot-flashes.png,1,5,1,0:04:31,12
1227,68.93.4.230,2021092608,mind-body,1,5,1,0:04:31,12
1228,68.93.4.230,2021092608,only-treatments-known-to-work,1,5,1,0:04:31,12
1229,68.93.4.230,2021092608,other-aches-pains.png,1,5,1,0:04:31,12
1230,68.93.4.230,2021092608,other-weight-gain.png,1,5,1,0:04:31,12
1231,68.93.4.230,2021092608,prescription-medicine,1,5,1,0:04:31,12
1232,68.93.4.230,2021092608,sex-libido.png,1,5,1,0:04:31,12
1233,68.93.4.230,2021092608,sex-period.png,1,5,1,0:04:31,12
1234,68.93.4.230,2021092608,supplement,1,5,1,0:04:31,12
1235,68.93.4.230,2021092608,treatmentsButton,3,5,1,0:04:31,12
1236,68.93.4.230,2021092608,try-on-your-own,1,5,1,0:04:31,12
1237,68.82.200.161,2021092607,common-insomnia.png,1,13,1,0:18:37,12
1238,68.82.200.161,2021092607,dry-eyes2.png,1,13,1,0:18:37,12
1239,68.82.200.161,2021092607,only-treatments-known-to-work,1,13,1,0:18:37,12
1240,68.82.200.161,2021092607,other-aches-pains.png,1,13,1,0:18:37,12
1241,68.82.200.161,2021092607,other-dryness.png,1,13,1,0:18:37,12
1242,68.82.200.161,2021092607,other-weight-gain.png,2,13,1,0:18:37,12
1243,68.82.200.161,2021092607,sex-libido.png,1,13,1,0:18:37,12
1244,68.82.200.161,2021092607,sex-period.png,1,13,1,0:18:37,12
1245,68.82.200.161,2021092607,supplement,1,13,1,0:18:37,12
1246,68.82.200.161,2021092607,treatmentsButton,2,13,1,0:18:37,12
1247,68.82.200.161,2021092607,try-on-your-own,1,13,1,0:18:37,12
1248,68.82.200.161,2021092607,uncertain-stage-result,2,13,1,0:18:37,12
1381,67.43.240.171,2021100708,common-depression.png,1,14,1,0:07:01,12
1382,67.43.240.171,2021100708,dry-eyes2.png,1,14,1,0:07:01,12
1383,67.43.240.171,2021100708,HIGH DEPRESSION SCORE,1,14,1,0:07:01,12
1384,67.43.240.171,2021100708,mind-body,1,14,1,0:07:01,12
1385,67.43.240.171,2021100708,only-treatments-known-to-work,1,14,1,0:07:01,12
1386,67.43.240.171,2021100708,other-brain-fog.png,1,14,1,0:07:01,12
1387,67.43.240.171,2021100708,prescription-medicine,1,14,1,0:07:01,12
1388,67.43.240.171,2021100708,professional-help,1,14,1,0:07:01,12
1389,67.43.240.171,2021100708,sex-period.png,2,14,1,0:07:01,12
1390,67.43.240.171,2021100708,supplement,1,14,1,0:07:01,12
1391,67.43.240.171,2021100708,treatmentsButton,2,14,1,0:07:01,12
1392,67.43.240.171,2021100708,try-on-your-own,1,14,1,0:07:01,12
1441,67.10.30.123,2021102211,common-depression.png,1,11,1,0:08:30,12
1442,67.10.30.123,2021102211,common-hot-flashes.png,2,11,1,0:08:30,12
1443,67.10.30.123,2021102211,mind-body,1,11,1,0:08:30,12
1444,67.10.30.123,2021102211,other-brain-fog.png,1,11,1,0:08:30,12
1445,67.10.30.123,2021102211,other-dryness.png,1,11,1,0:08:30,12
1446,67.10.30.123,2021102211,prescription-medicine,1,11,1,0:08:30,12
1447,67.10.30.123,2021102211,professional-help,1,11,1,0:08:30,12
1448,67.10.30.123,2021102211,sex-libido.png,1,11,1,0:08:30,12
1449,67.10.30.123,2021102211,sex-pain-sex.png,1,11,1,0:08:30,12
1450,67.10.30.123,2021102211,supplement,1,11,1,0:08:30,12
1451,67.10.30.123,2021102211,treatmentsButton,5,11,1,0:08:30,12
1452,67.10.30.123,2021102211,try-on-your-own,1,11,1,0:08:30,12
1465,66.220.238.147,2021100418,common-insomnia.png,1,13,1,0:10:59,12
1466,66.220.238.147,2021100418,mind-body,1,13,1,0:10:59,12
1467,66.220.238.147,2021100418,only-treatments-known-to-work,1,13,1,0:10:59,12
1468,66.220.238.147,2021100418,other-aches-pains.png,1,13,1,0:10:59,12
1469,66.220.238.147,2021100418,other-bladder.png,2,13,1,0:10:59,12
1470,66.220.238.147,2021100418,other-brain-fog.png,1,13,1,0:10:59,12
1471,66.220.238.147,2021100418,post-menopausal-result,1,13,1,0:10:59,12
1472,66.220.238.147,2021100418,prescription-medicine,1,13,1,0:10:59,12
1473,66.220.238.147,2021100418,sex-libido.png,1,13,1,0:10:59,12
1474,66.220.238.147,2021100418,supplement,1,13,1,0:10:59,12
1475,66.220.238.147,2021100418,treatmentsButton,3,13,1,0:10:59,12
1476,66.220.238.147,2021100418,try-on-your-own,1,13,1,0:10:59,12
1739,24.186.210.13,2021101712,common-depression.png,1,3,1,0:07:42,12
1740,24.186.210.13,2021101712,common-hot-flashes.png,2,3,1,0:07:42,12
1741,24.186.210.13,2021101712,common-insomnia.png,1,3,1,0:07:42,12
1742,24.186.210.13,2021101712,only-treatments-known-to-work,2,3,1,0:07:42,12
1743,24.186.210.13,2021101712,other-aches-pains.png,1,3,1,0:07:42,12
1744,24.186.210.13,2021101712,other-brain-fog.png,1,3,1,0:07:42,12
1745,24.186.210.13,2021101712,other-dryness.png,1,3,1,0:07:42,12
1746,24.186.210.13,2021101712,post-menopausal-result,1,3,1,0:07:42,12
1747,24.186.210.13,2021101712,prescription-medicine,2,3,1,0:07:42,12
1748,24.186.210.13,2021101712,supplement,2,3,1,0:07:42,12
1749,24.186.210.13,2021101712,treatmentsButton,1,3,1,0:07:42,12
1750,24.186.210.13,2021101712,try-on-your-own,1,3,1,0:07:42,12
1989,174.247.240.255,2021100816,common-depression.png,3,3,1,0:02:54,12
1990,174.247.240.255,2021100816,common-hot-flashes.png,1,3,1,0:02:54,12
1991,174.247.240.255,2021100816,common-insomnia.png,1,3,1,0:02:54,12
1992,174.247.240.255,2021100816,only-treatments-known-to-work,1,3,1,0:02:54,12
1993,174.247.240.255,2021100816,other-aches-pains.png,1,3,1,0:02:54,12
1994,174.247.240.255,2021100816,post-menopausal-result,1,3,1,0:02:54,12
1995,174.247.240.255,2021100816,sex-libido.png,1,3,1,0:02:54,12
1996,174.247.240.255,2021100816,sex-pain-sex.png,1,3,1,0:02:54,12
1997,174.247.240.255,2021100816,sex-pain-vagina.png,1,3,1,0:02:54,12
1998,174.247.240.255,2021100816,supplement,1,3,1,0:02:54,12
1999,174.247.240.255,2021100816,treatmentsButton,2,3,1,0:02:54,12
2000,174.247.240.255,2021100816,try-on-your-own,1,3,1,0:02:54,12
2105,174.20.67.229,2021100115,common-depression.png,1,2,1,0:01:49,12
2106,174.20.67.229,2021100115,common-hot-flashes.png,1,2,1,0:01:49,12
2107,174.20.67.229,2021100115,common-insomnia.png,1,2,1,0:01:49,12
2108,174.20.67.229,2021100115,only-treatments-known-to-work,1,2,1,0:01:49,12
2109,174.20.67.229,2021100115,other-aches-pains.png,1,2,1,0:01:49,12
2110,174.20.67.229,2021100115,other-brain-fog.png,1,2,1,0:01:49,12
2111,174.20.67.229,2021100115,other-weight-gain.png,1,2,1,0:01:49,12
2112,174.20.67.229,2021100115,sex-libido.png,2,2,1,0:01:49,12
2113,174.20.67.229,2021100115,sex-pain-sex.png,2,2,1,0:01:49,12
2114,174.20.67.229,2021100115,supplement,1,2,1,0:01:49,12
2115,174.20.67.229,2021100115,treatmentsButton,2,2,1,0:01:49,12
2116,174.20.67.229,2021100115,try-on-your-own,1,2,1,0:01:49,12
2122,174.126.154.195,2021093014,common-hot-flashes.png,1,5,1,0:05:56,12
2123,174.126.154.195,2021093014,common-insomnia.png,1,5,1,0:05:56,12
2124,174.126.154.195,2021093014,ok-for-breast-cancer,1,5,1,0:05:56,12
2125,174.126.154.195,2021093014,only-treatments-known-to-work,1,5,1,0:05:56,12
2126,174.126.154.195,2021093014,other-aches-pains.png,1,5,1,0:05:56,12
2127,174.126.154.195,2021093014,other-brain-fog.png,1,5,1,0:05:56,12
2128,174.126.154.195,2021093014,other-dryness.png,1,5,1,0:05:56,12
2129,174.126.154.195,2021093014,other-weight-gain.png,1,5,1,0:05:56,12
2130,174.126.154.195,2021093014,post-menopausal-result,1,5,1,0:05:56,12
2131,174.126.154.195,2021093014,supplement,1,5,1,0:05:56,12
2132,174.126.154.195,2021093014,treatmentsButton,3,5,1,0:05:56,12
2133,174.126.154.195,2021093014,try-on-your-own,2,5,1,0:05:56,12
2314,172.58.223.141,2021102218,common-depression.png,1,6,1,0:10:35,12
2315,172.58.223.141,2021102218,common-hot-flashes.png,1,6,1,0:10:35,12
2316,172.58.223.141,2021102218,dry-eyes2.png,1,6,1,0:10:35,12
2317,172.58.223.141,2021102218,only-treatments-known-to-work,1,6,1,0:10:35,12
2318,172.58.223.141,2021102218,other-aches-pains.png,1,6,1,0:10:35,12
2319,172.58.223.141,2021102218,other-brain-fog.png,1,6,1,0:10:35,12
2320,172.58.223.141,2021102218,other-weight-gain.png,1,6,1,0:10:35,12
2321,172.58.223.141,2021102218,post-menopausal-result,4,6,1,0:10:35,12
2322,172.58.223.141,2021102218,prescription-medicine,1,6,1,0:10:35,12
2323,172.58.223.141,2021102218,professional-help,1,6,1,0:10:35,12
2324,172.58.223.141,2021102218,supplement,1,6,1,0:10:35,12
2325,172.58.223.141,2021102218,treatmentsButton,1,6,1,0:10:35,12
2337,172.58.19.143,2021100108,common-depression.png,2,15,1,0:13:57,12
2338,172.58.19.143,2021100108,common-insomnia.png,1,15,1,0:13:57,12
2339,172.58.19.143,2021100108,mind-body,1,15,1,0:13:57,12
2340,172.58.19.143,2021100108,only-treatments-known-to-work,1,15,1,0:13:57,12
2341,172.58.19.143,2021100108,other-aches-pains.png,1,15,1,0:13:57,12
2342,172.58.19.143,2021100108,other-brain-fog.png,1,15,1,0:13:57,12
2343,172.58.19.143,2021100108,other-weight-gain.png,1,15,1,0:13:57,12
2344,172.58.19.143,2021100108,prescription-medicine,2,15,1,0:13:57,12
2345,172.58.19.143,2021100108,sex-libido.png,1,15,1,0:13:57,12
2346,172.58.19.143,2021100108,sex-pain-vagina.png,1,15,1,0:13:57,12
2347,172.58.19.143,2021100108,supplement,1,15,1,0:13:57,12
2348,172.58.19.143,2021100108,treatmentsButton,2,15,1,0:13:57,12
2449,172.221.114.222,2021100417,common-depression.png,2,18,1,0:19:00,12
2450,172.221.114.222,2021100417,common-insomnia.png,2,18,1,0:19:00,12
2451,172.221.114.222,2021100417,dry-eyes2.png,1,18,1,0:19:00,12
2452,172.221.114.222,2021100417,mind-body,1,18,1,0:19:00,12
2453,172.221.114.222,2021100417,other-aches-pains.png,2,18,1,0:19:00,12
2454,172.221.114.222,2021100417,other-dryness.png,1,18,1,0:19:00,12
2455,172.221.114.222,2021100417,other-weight-gain.png,2,18,1,0:19:00,12
2456,172.221.114.222,2021100417,reproductive-years-result,1,18,1,0:19:00,12
2457,172.221.114.222,2021100417,sex-pain-vagina.png,1,18,1,0:19:00,12
2458,172.221.114.222,2021100417,supplement,1,18,1,0:19:00,12
2459,172.221.114.222,2021100417,treatmentsButton,1,18,1,0:19:00,12
2460,172.221.114.222,2021100417,try-on-your-own,1,18,1,0:19:00,12
2646,107.77.208.231,2021092615,common-depression.png,1,2,1,0:01:44,12
2647,107.77.208.231,2021092615,common-insomnia.png,1,2,1,0:01:44,12
2648,107.77.208.231,2021092615,mind-body,1,2,1,0:01:44,12
2649,107.77.208.231,2021092615,only-treatments-known-to-work,1,2,1,0:01:44,12
2650,107.77.208.231,2021092615,other-bladder.png,1,2,1,0:01:44,12
2651,107.77.208.231,2021092615,other-brain-fog.png,1,2,1,0:01:44,12
2652,107.77.208.231,2021092615,other-dryness.png,2,2,1,0:01:44,12
2653,107.77.208.231,2021092615,prescription-medicine,1,2,1,0:01:44,12
2654,107.77.208.231,2021092615,sex-pain-vagina.png,3,2,1,0:01:44,12
2655,107.77.208.231,2021092615,supplement,1,2,1,0:01:44,12
2656,107.77.208.231,2021092615,treatmentsButton,3,2,1,0:01:44,12
2657,107.77.208.231,2021092615,try-on-your-own,1,2,1,0:01:44,12
2754,107.12.183.250,2021100708,common-depression.png,1,3,1,0:02:55,12
2755,107.12.183.250,2021100708,dry-eyes2.png,1,3,1,0:02:55,12
2756,107.12.183.250,2021100708,mind-body,1,3,1,0:02:55,12
2757,107.12.183.250,2021100708,other-aches-pains.png,1,3,1,0:02:55,12
2758,107.12.183.250,2021100708,other-brain-fog.png,1,3,1,0:02:55,12
2759,107.12.183.250,2021100708,other-dryness.png,1,3,1,0:02:55,12
2760,107.12.183.250,2021100708,other-weight-gain.png,2,3,1,0:02:55,12
2761,107.12.183.250,2021100708,professional-help,1,3,1,0:02:55,12
2762,107.12.183.250,2021100708,sex-period.png,1,3,1,0:02:55,12
2763,107.12.183.250,2021100708,supplement,1,3,1,0:02:55,12
2764,107.12.183.250,2021100708,treatmentsButton,2,3,1,0:02:55,12
2765,107.12.183.250,2021100708,try-on-your-own,1,3,1,0:02:55,12
2767,104.8.80.79,2021100213,common-hot-flashes.png,1,7,1,0:11:21,12
2768,104.8.80.79,2021100213,common-insomnia.png,1,7,1,0:11:21,12
2769,104.8.80.79,2021100213,late-menopause-transition-result,1,7,1,0:11:21,12
2770,104.8.80.79,2021100213,only-treatments-known-to-work,1,7,1,0:11:21,12
2771,104.8.80.79,2021100213,other-aches-pains.png,1,7,1,0:11:21,12
2772,104.8.80.79,2021100213,other-bladder.png,1,7,1,0:11:21,12
2773,104.8.80.79,2021100213,other-weight-gain.png,1,7,1,0:11:21,12
2774,104.8.80.79,2021100213,prescription-medicine,1,7,1,0:11:21,12
2775,104.8.80.79,2021100213,sex-period.png,1,7,1,0:11:21,12
2776,104.8.80.79,2021100213,supplement,1,7,1,0:11:21,12
2777,104.8.80.79,2021100213,treatmentsButton,2,7,1,0:11:21,12
2778,104.8.80.79,2021100213,try-on-your-own,1,7,1,0:11:21,12
2809,100.35.149.7,2021092614,common-depression.png,1,2,1,0:02:20,12
2810,100.35.149.7,2021092614,mind-body,1,2,1,0:02:20,12
2811,100.35.149.7,2021092614,ok-for-breast-cancer,1,2,1,0:02:20,12
2812,100.35.149.7,2021092614,only-treatments-known-to-work,1,2,1,0:02:20,12
2813,100.35.149.7,2021092614,other-aches-pains.png,1,2,1,0:02:20,12
2814,100.35.149.7,2021092614,prescription-medicine,1,2,1,0:02:20,12
2815,100.35.149.7,2021092614,professional-help,1,2,1,0:02:20,12
2816,100.35.149.7,2021092614,sex-libido.png,1,2,1,0:02:20,12
2817,100.35.149.7,2021092614,sex-pain-vagina.png,1,2,1,0:02:20,12
2818,100.35.149.7,2021092614,supplement,1,2,1,0:02:20,12
2819,100.35.149.7,2021092614,treatmentsButton,4,2,1,0:02:20,12
2820,100.35.149.7,2021092614,try-on-your-own,1,2,1,0:02:20,12
2835,100.1.116.150,2021102216,common-hot-flashes.png,1,8,1,0:13:55,12
2836,100.1.116.150,2021102216,common-insomnia.png,2,8,1,0:13:55,12
2837,100.1.116.150,2021102216,dry-eyes2.png,2,8,1,0:13:55,12
2838,100.1.116.150,2021102216,mind-body,1,8,1,0:13:55,12
2839,100.1.116.150,2021102216,only-treatments-known-to-work,1,8,1,0:13:55,12
2840,100.1.116.150,2021102216,other-aches-pains.png,2,8,1,0:13:55,12
2841,100.1.116.150,2021102216,other-dryness.png,1,8,1,0:13:55,12
2842,100.1.116.150,2021102216,other-weight-gain.png,1,8,1,0:13:55,12
2843,100.1.116.150,2021102216,prescription-medicine,1,8,1,0:13:55,12
2844,100.1.116.150,2021102216,supplement,1,8,1,0:13:55,12
2845,100.1.116.150,2021102216,treatmentsButton,2,8,1,0:13:55,12
2846,100.1.116.150,2021102216,try-on-your-own,1,8,1,0:13:55,12
52,99.44.25.230,2021092718,common-hot-flashes.png,2,13,1,0:15:39,11
53,99.44.25.230,2021092718,common-insomnia.png,2,13,1,0:15:39,11
54,99.44.25.230,2021092718,dry-eyes2.png,2,13,1,0:15:39,11
55,99.44.25.230,2021092718,mind-body,2,13,1,0:15:39,11
56,99.44.25.230,2021092718,other-weight-gain.png,2,13,1,0:15:39,11
57,99.44.25.230,2021092718,prescription-medicine,1,13,1,0:15:39,11
58,99.44.25.230,2021092718,sex-period.png,2,13,1,0:15:39,11
59,99.44.25.230,2021092718,supplement,2,13,1,0:15:39,11
60,99.44.25.230,2021092718,treatmentsButton,5,13,1,0:15:39,11
61,99.44.25.230,2021092718,try-on-your-own,2,13,1,0:15:39,11
51,99.44.25.230,2021092717,common-hot-flashes.png,1,13,1,0:15:39,11
159,98.222.57.206,2021101016,common-depression.png,1,7,1,0:12:04,11
160,98.222.57.206,2021101016,common-hot-flashes.png,1,7,1,0:12:04,11
161,98.222.57.206,2021101016,common-insomnia.png,1,7,1,0:12:04,11
162,98.222.57.206,2021101016,other-weight-gain.png,1,7,1,0:12:04,11
163,98.222.57.206,2021101016,prescription-medicine,1,7,1,0:12:04,11
164,98.222.57.206,2021101016,professional-help,1,7,1,0:12:04,11
165,98.222.57.206,2021101016,sex-libido.png,1,7,1,0:12:04,11
166,98.222.57.206,2021101016,sex-period.png,1,7,1,0:12:04,11
167,98.222.57.206,2021101016,supplement,1,7,1,0:12:04,11
168,98.222.57.206,2021101016,treatmentsButton,2,7,1,0:12:04,11
169,98.222.57.206,2021101016,try-on-your-own,1,7,1,0:12:04,11
170,98.222.110.65,2021100716,common-depression.png,1,2,1,0:01:01,11
171,98.222.110.65,2021100716,common-hot-flashes.png,1,2,1,0:01:01,11
172,98.222.110.65,2021100716,common-insomnia.png,1,2,1,0:01:01,11
173,98.222.110.65,2021100716,only-treatments-known-to-work,1,2,1,0:01:01,11
174,98.222.110.65,2021100716,other-aches-pains.png,2,2,1,0:01:01,11
175,98.222.110.65,2021100716,other-brain-fog.png,1,2,1,0:01:01,11
176,98.222.110.65,2021100716,other-dryness.png,1,2,1,0:01:01,11
177,98.222.110.65,2021100716,other-weight-gain.png,2,2,1,0:01:01,11
178,98.222.110.65,2021100716,supplement,1,2,1,0:01:01,11
179,98.222.110.65,2021100716,treatmentsButton,2,2,1,0:01:01,11
180,98.222.110.65,2021100716,try-on-your-own,1,2,1,0:01:01,11
513,75.187.42.179,2021092506,common-depression.png,1,12,1,0:08:20,11
514,75.187.42.179,2021092506,early-menopause-transition-result,1,12,1,0:08:20,11
515,75.187.42.179,2021092506,late-menopause-transition-result,1,12,1,0:08:20,11
516,75.187.42.179,2021092506,mind-body,1,12,1,0:08:20,11
517,75.187.42.179,2021092506,other-aches-pains.png,1,12,1,0:08:20,11
518,75.187.42.179,2021092506,other-brain-fog.png,1,12,1,0:08:20,11
519,75.187.42.179,2021092506,sex-libido.png,2,12,1,0:08:20,11
520,75.187.42.179,2021092506,sex-period.png,1,12,1,0:08:20,11
521,75.187.42.179,2021092506,supplement,1,12,1,0:08:20,11
522,75.187.42.179,2021092506,treatmentsButton,1,12,1,0:08:20,11
523,75.187.42.179,2021092506,try-on-your-own,1,12,1,0:08:20,11
